	TF	target	importance	regulation	rho
617709	GTF2I	KMT2C	1.6557659682890005	1	0.8242194243468017
617746	GTF2I	GPHN	1.5574076327011213	1	0.857563821261207
617754	GTF2I	BRWD1	1.0273721680553758	1	0.8153654272572567
617802	GTF2I	RALGAPA1	1.7047089978389134	1	0.8292213390350269
617822	GTF2I	ZFAND3	1.6714181956041565	1	0.8424570423349629
617922	GTF2I	NALCN	4.312258907431776	1	0.8010814267687336
618266	GTF2I	NCKAP1	4.832588045259953	1	0.8256994270655559
618299	GTF2I	RFX3	0.6564536569095	1	0.8109187809601338
618590	GTF2I	PRKN	1.565765333267854	1	0.8181835697391451
618814	GTF2I	VPS13C	2.667071720483312	1	0.8143558522635211
618893	GTF2I	DST	1.5673790906062288	1	0.8163597268782321
618977	GTF2I	PAFAH1B1	1.675939934184995	1	0.8123696435324151
619060	GTF2I	ITFG1	2.496538213283741	1	0.811531521068838
619113	GTF2I	ABI2	1.6838788457597311	1	0.8063227418211834
619134	GTF2I	ANK2	2.48121245911662	1	0.848645821208336
619135	GTF2I	PHF14	4.220977005221355	1	0.8251195078511839
619140	GTF2I	MYO9A	1.715856667904609	1	0.8066648924184914
619276	GTF2I	MALAT1	2.5956004398613524	1	0.8819697879017752
619285	GTF2I	CHD9	1.648496114461597	1	0.8176003210908596
619286	GTF2I	ARID1B	5.015438403630261	1	0.8616717963667888
619428	GTF2I	LUC7L2	1.714472140066206	1	0.8141110052982695
619451	GTF2I	TBC1D5	4.448681188009043	1	0.8258657249493415
619456	GTF2I	ATXN2	0.576951046824866	1	0.8135569863420546
619520	GTF2I	COP1	1.6412472644031748	1	0.8094352422432745
619565	GTF2I	MYO5A	4.378002117499068	1	0.8143616197480216
619835	GTF2I	SGIP1	1.6407668343586337	1	0.8217330334600508
619837	GTF2I	FAF1	1.5928991803418593	1	0.8355153763591293
619917	GTF2I	STXBP5	2.5960065604368	1	0.8053831956734686
619999	GTF2I	JMJD1C	0.9080799861330388	1	0.827736483033719
620130	GTF2I	PTPRA	4.492473397586173	1	0.8077420348271782
620212	GTF2I	SPTBN1	1.121913754300499	1	0.8090080234136034
620247	GTF2I	CADM2	2.554978908229516	1	0.8218245748058528
620368	GTF2I	NF1	1.0126303037610558	1	0.8410765997234029
620425	GTF2I	CSNK1A1	2.2969973020055234	1	0.8061423823834054
620432	GTF2I	SRSF11	3.584615990265948	1	0.8239295949894039
620491	GTF2I	SRPK2	2.145130530245696	1	0.8101369873468826
620604	GTF2I	TUT4	1.243957460752276	1	0.8151143408943676
620611	GTF2I	VPS13B	2.775614265119476	1	0.8290293978177775
620720	GTF2I	TNRC6B	1.950535452185855	1	0.8480075149047583
620738	GTF2I	UBR5	1.344307528780457	1	0.8061432519115559
620808	GTF2I	GSK3B	3.611548976936344	1	0.8242158203304112
621081	GTF2I	FTO	3.594370436161219	1	0.8337242035894306
621495	GTF2I	KMT2E	3.525550256237845	1	0.817429670807809
621509	GTF2I	KIAA1109	3.5224743739803923	1	0.8172684085500085
621642	GTF2I	PRKDC	2.286278001554915	1	0.8023196615058258
621655	GTF2I	NBAS	3.5464257702389013	1	0.8126768729324829
621671	GTF2I	ATXN1	2.146749585514211	1	0.8052844422889317
621814	GTF2I	ADGRL3	1.2407873453536955	1	0.8298072102361256
621822	GTF2I	VWA8	2.282355557512782	1	0.8021149039819974
621931	GTF2I	ZNF280D	0.6773006087601677	1	0.8000119255288471
622040	GTF2I	SCAPER	1.2540045293144806	1	0.8039374690352191
622048	GTF2I	NCOA1	1.4720080402808384	1	0.8310783435729804
622194	GTF2I	BIRC6	3.6915485361091793	1	0.83112657146036
622237	GTF2I	PCM1	3.6769810897759374	1	0.8386365575714575
622298	GTF2I	ZMYM2	3.672764636915159	1	0.8167758101855833
622375	GTF2I	GNAQ	0.2398377168250589	1	0.8079411117057278
622542	GTF2I	SBF2	2.7467168724791784	1	0.8289906462497506
622729	GTF2I	MED13L	2.3344063272563287	1	0.8300097091650155
622871	GTF2I	CAMTA1	1.8095311437594377	1	0.8309005949580521
623148	GTF2I	N4BP2L2	3.181996054680253	1	0.8484990805330455
623172	GTF2I	GOLGA4	3.613356156029269	1	0.8075841051351957
623212	GTF2I	MAPK10	1.248462753364059	1	0.8059889101542969
623269	GTF2I	DYRK1A	2.9039940522062664	1	0.8063679948874504
623345	GTF2I	ACACA	2.757579267918399	1	0.8002217346231285
623359	GTF2I	RUFY3	3.161046237131858	1	0.8213552439022882
623429	GTF2I	RABGAP1L	2.1233013845847646	1	0.8057224629421306
623627	GTF2I	KMT2A	2.319705911239143	1	0.814501553762873
623923	GTF2I	ARNT2	0.5157473524543823	1	0.80021118056583
624092	GTF2I	TNKS	0.8878449952285277	1	0.8135120516289528
624098	GTF2I	DLG2	3.385583104235209	1	0.854995461699492
624189	GTF2I	DOCK3	1.4135543609480472	1	0.8098245701005093
624487	GTF2I	ANKRD12	2.8507366478981875	1	0.8228068246284044
624600	GTF2I	MBD5	1.8768631486154683	1	0.8486671603833585
624605	GTF2I	TMEM161B-AS1	0.6306178939206969	1	0.8043024814161922
624673	GTF2I	NFAT5	1.2185685152229242	1	0.8160911184993692
624793	GTF2I	WDFY3	3.33369200236431	1	0.8414896120596325
624804	GTF2I	POU2F1	0.6304777779495675	1	0.8068517486350691
625206	GTF2I	FTX	1.4036805471236735	1	0.8429487370290809
625437	GTF2I	BRAF	1.2201586227934174	1	0.8349158937696186
625507	GTF2I	SENP6	1.922256082187917	1	0.8198421620935505
625510	GTF2I	FAM172A	2.261394111358669	1	0.801525895462101
625524	GTF2I	PCNX1	3.4780893049422827	1	0.8018971866577684
625564	GTF2I	UBR2	3.2499346533795705	1	0.8060638763595862
625664	GTF2I	TNRC6C	3.4849959546658025	1	0.8217262297564534
625675	GTF2I	RBM26	2.257338726382572	1	0.8405225913843891
625850	GTF2I	ANKRD17	2.258232259116301	1	0.8389098655140247
626152	GTF2I	MAGI2	2.790899765822989	1	0.8076407961041654
626226	GTF2I	UBR3	3.500451726365465	1	0.8406105710212741
626298	GTF2I	TAOK1	2.2674306766489063	1	0.8043145057952036
626543	GTF2I	UTY	3.4325224089181603	1	0.818570676757826
626685	GTF2I	TCF4	1.4176672601608384	1	0.8403491668953056
626697	GTF2I	CLASP2	2.8584251267855385	1	0.8269692547969674
626948	GTF2I	TTC3	1.4253343303852586	1	0.8278041470477724
627136	GTF2I	CAMSAP2	2.176466825607657	1	0.8041633718460651
627160	GTF2I	KIF1B	2.251249749469418	1	0.8511434306886964
627313	GTF2I	NUCKS1	3.984161679873732	1	0.8161773301617488
627630	GTF2I	TRIM9	1.7508649684649078	1	0.8054729472435286
627707	GTF2I	MARCH6	1.2982909833170624	1	0.8200316816700146
627872	GTF2I	AKT3	2.0225026759370377	1	0.8469028044150215
627910	GTF2I	EIF4G3	1.7539669542450471	1	0.8491713031646915
627927	GTF2I	DANT2	1.2992969213667087	1	0.8048224342028926
627940	GTF2I	MYCBP2	2.4093839786559963	1	0.8252007634885151
628115	GTF2I	NSD3	3.884485459149297	1	0.8354640285262029
628359	GTF2I	NKTR	3.078911464588696	1	0.8039123062728546
628496	GTF2I	DIP2C	2.392102778204974	1	0.8038160610738325
628552	GTF2I	PPP6R3	3.934553865654417	1	0.8169153321473512
628747	GTF2I	CHD6	3.908227574343644	1	0.8093470621858111
628761	GTF2I	FER	3.916544720610683	1	0.8063115917378928
628776	GTF2I	PSPC1	1.762112322884542	1	0.8050987529381218
628791	GTF2I	SPECC1	1.762177795684842	1	0.814982787315589
629010	GTF2I	NCOR1	3.016899662221429	1	0.8132419080550877
629493	GTF2I	LCOR	4.166035419109422	1	0.8002371505909824
629512	GTF2I	SETD5	2.445924653036931	1	0.8173370457257437
629553	GTF2I	AKAP6	2.6958390214902077	1	0.8059614941553886
629664	GTF2I	ZNF292	1.2865426300853464	1	0.8250840680449758
629969	GTF2I	GRIA2	2.0286860878297976	1	0.823953799363067
630173	GTF2I	MKLN1	1.292782835025904	1	0.8275604387433886
630388	GTF2I	NCAM1	2.03423588908798	1	0.8357703313140268
630452	GTF2I	KANSL1	1.7419057429992588	1	0.8459309262975888
630515	GTF2I	RERE	2.431443469814256	1	0.8077502063643511
630624	GTF2I	AUTS2	3.1277769823204937	1	0.8111039803664316
630654	GTF2I	LRBA	1.7865963984301352	1	0.8140905122611717
630697	GTF2I	CTNND2	0.841678364149955	1	0.8383202553962502
630814	GTF2I	TNRC6A	1.3138773448641756	1	0.8331888278838363
630869	GTF2I	ASH1L	1.2655593108277603	1	0.8268392860954874
630878	GTF2I	RSF1	3.107900431300735	1	0.8033191225282492
630907	GTF2I	EXOC4	2.9488678725025697	1	0.8310361323453895
631056	GTF2I	ZDHHC21	2.364357362404191	1	0.8174286898346143
631109	GTF2I	DDX17	1.7764107395220834	1	0.8402316396899605
631201	GTF2I	MARK3	2.740445353796262	1	0.8121239073079176
631264	GTF2I	MAP4K3	3.756209958232514	1	0.8115960783611592
631308	GTF2I	PTK2	3.1228167700276948	1	0.8122925285590231
631381	GTF2I	C20orf194	0.7125392859247969	1	0.8059665698542321
631445	GTF2I	RBM39	3.12366113736098	1	0.8219880923966622
631702	GTF2I	GPATCH8	1.2615758709271685	1	0.8091675203625857
631836	GTF2I	CDC42BPA	3.855385825772819	1	0.8326008121482115
631897	GTF2I	DNM1L	1.505885765915227	1	0.8020079152727816
632128	GTF2I	ATRX	2.1008899617288046	1	0.8424287938885046
632136	GTF2I	CLASP1	2.343221878906271	1	0.8262026831054499
632186	GTF2I	LUC7L3	3.130415478630353	1	0.8055553095875462
632269	GTF2I	WDR7	3.110129972262046	1	0.8090608400911761
657898	HDAC8	KANSL1	0.4175557370700155	1	0.8047577425589112
659285	HDAC8	MBD5	0.1437827159181976	1	0.8031948231640638
659389	HDAC8	TNRC6B	0.1629265021827075	1	0.8233973505048291
659682	HDAC8	TTC3	0.3576545690629524	1	0.8008743626179442
659834	HDAC8	CAMTA1	1.0406017591195378	1	0.8061950718256224
660697	HDAC8	JMJD1C	0.6138385031789994	1	0.8082091593422477
660812	HDAC8	FTX	0.5296655104984394	1	0.8239026908749177
661352	HDAC8	TRIM9	0.6128115513853918	1	0.801143546876485
662286	HDAC8	NF1	0.5332936944511842	1	0.8027956985254416
663496	HDAC8	GPHN	0.5008812021796838	1	0.8128646837116194
664607	HDAC8	UBR3	0.537951462118464	1	0.806075825734504
664719	HDAC8	AKT3	0.7093449569213556	1	0.8078314957642424
664869	HDAC8	DLG2	0.4654113749803953	1	0.804990313854808
665458	HDAC8	TNRC6A	0.8091126055572342	1	0.8260479427515203
665869	HDAC8	DANT2	1.9418643641323352	1	0.8098024510976518
665899	HDAC8	EIF4G3	0.3943782764374788	1	0.8109029905555922
666196	HDAC8	DOCK3	1.0634683842430728	1	0.8004635411305718
690520	HEYL	HIGD1B	0.8065591741318459	1	0.8053254206111918
723459	HMX3	LINC01723	4.140050887999826	1	0.8164457895914738
723547	HMX3	AL133329.1	4.082150394332846	1	1.0
723548	HMX3	LINC01675	4.082150394332846	1	1.0
723634	HMX3	KCND3-IT1	4.082150394332846	1	1.0
727525	HOXA3	AL079304.1	3.3984950494161823	1	1.0
727559	HOXA3	AC002551.1	3.3984950494161823	1	1.0
729059	HOXC10	C10orf91	4.6077705981533015	1	1.0
729189	HOXC10	KRT5	4.6077705981533015	1	1.0
729213	HOXC10	LINC00841	4.6077705981533015	1	1.0
729216	HOXC10	PINCR	4.6077705981533015	1	1.0
729262	HOXC10	MUC21	4.6077705981533015	1	1.0
729335	HOXC10	AC104534.1	4.6077705981533015	1	1.0
729375	HOXC10	AC023491.2	4.6077705981533015	1	0.9999999999999992
730358	HOXD3	FP325330.2	3.681542440020576	1	1.0
785946	IRF8	SRGAP3-AS2	5.194050219194431	1	0.8820696396138261
785954	IRF8	CLDN7	5.194050219194431	1	0.8820696396138261
786117	IRF8	SINHCAF	5.219235130649421	1	0.8070379731664186
818308	KLF12	TRIO	1.5641964648964417	1	0.812899668728046
818653	KLF12	RPS6KA2	3.687725593972423	1	0.8078039944946861
823054	KLF12	ASTN1	2.736391221624664	1	0.808808700597306
824537	KLF12	TNRC6A	1.3388682836011978	1	0.8175101715188693
877078	LEF1	FLVCR2	2.040283580904085	1	0.836506174556394
877117	LEF1	THBS1	3.062672403291386	1	0.8121729943917042
877646	LEF1	COL4A1	3.573218645327931	1	0.8238485675830799
878793	LEF1	AC037198.1	2.4998222000081487	1	0.8508807942930644
889023	LHX9	AC005019.2	3.817485124893336	1	1.0
889025	LHX9	GAST	3.817485124893037	1	1.0
889057	LHX9	AC027451.1	3.817485124893037	1	1.0
889124	LHX9	TAFA3	3.817485124893037	1	1.0
889128	LHX9	AC147651.2	3.817485124893037	1	1.0
931697	MBNL2	ANK2	0.1827655005282079	1	0.8279909856008032
931745	MBNL2	ERBIN	1.5117389172889877	1	0.8070504757513989
931814	MBNL2	ELMO1	1.072232283637533	1	0.8127571507771675
932016	MBNL2	DICER1	0.7092563994208988	1	0.8074118947128984
932177	MBNL2	WSB1	0.6226703493330922	1	0.8189445719770478
932179	MBNL2	ATP8A1	1.530411992172437	1	0.8522673353473094
932285	MBNL2	UBE2E2	1.1591140744089703	1	0.807102860280984
932327	MBNL2	LIMCH1	1.8957276132204544	1	0.8289454432407413
932420	MBNL2	DNM3	1.51781501076215	1	0.8432581333415505
932638	MBNL2	MAP7	1.650452860570361	1	0.8350521024417428
932654	MBNL2	RALGAPA1	0.3218756209162449	1	0.8193921002803597
932744	MBNL2	SGK3	1.1190502044138313	1	0.8019811486849874
932796	MBNL2	AOPEP	0.6897761950083711	1	0.8006422055295842
932814	MBNL2	RNF130	1.113178304992815	1	0.8015670086172018
933081	MBNL2	EXOC6B	1.7826440724703	1	0.8439545193753015
933150	MBNL2	NLK	0.521948416675169	1	0.8020746227678832
933405	MBNL2	WDFY3	0.3927017988772086	1	0.8074749454468133
933792	MBNL2	CDC42BPA	0.3601029639839626	1	0.8348348092130196
934068	MBNL2	PICALM	1.9875184794995304	1	0.8337361631558554
934198	MBNL2	PCDH9	1.7932267696926296	1	0.8770746472049139
934210	MBNL2	ANK3	0.9633245038013843	1	0.8207306493026929
934404	MBNL2	AKAP6	0.6713654473470116	1	0.808352181305538
934627	MBNL2	OSBPL1A	1.819018175230356	1	0.8117195152544632
934701	MBNL2	BAZ2B	1.0815501851174758	1	0.8197404817510974
934838	MBNL2	WNK1	0.6950004218230041	1	0.8112266705273043
934871	MBNL2	FNIP1	1.884298569818425	1	0.8291177528900625
934888	MBNL2	SLC44A1	0.9886965734471324	1	0.8165130345622076
934918	MBNL2	GNAQ	0.8787777211785102	1	0.800588458171428
934932	MBNL2	PTBP2	1.6106288919558258	1	0.8372148231347483
934978	MBNL2	SIK3	1.128854922973873	1	0.8324193969254671
935095	MBNL2	ZNF638	1.8297072937197447	1	0.8244771972209783
935178	MBNL2	SEPTIN7	1.5975418237079573	1	0.8250574448240144
935352	MBNL2	UTY	1.9778808440647435	1	0.8320031976707317
935408	MBNL2	ARAP2	1.7799885828348576	1	0.8411872958354304
935527	MBNL2	DST	1.2545288761589508	1	0.8522582825341395
935784	MBNL2	PHLPP1	1.018993312405342	1	0.8179187378053042
935796	MBNL2	CACNA2D1	1.0505592094146194	1	0.805089358321707
935868	MBNL2	NCAM2	1.2533996693920149	1	0.8007671145569437
936090	MBNL2	CLASP2	1.266711285371798	1	0.8716004529807873
936265	MBNL2	N4BP2L2	0.0608114937487512	1	0.8059308475765805
936404	MBNL2	RICTOR	1.2313797894821332	1	0.8074130065705297
936420	MBNL2	PTPRK	1.4212056688740402	1	0.803290624504508
936453	MBNL2	QKI	1.4151986411058182	1	0.8386312574360271
936574	MBNL2	MYO6	0.2966283091740411	1	0.8166681971826193
936582	MBNL2	IL1RAPL1	1.2281495781008562	1	0.8235795812363996
936641	MBNL2	DDX17	0.0258581139934273	1	0.8227723075870464
936735	MBNL2	CADM2	1.055150825876842	1	0.8230295683863198
936883	MBNL2	ITCH	0.7378209680664524	1	0.8089499137096788
936962	MBNL2	UVRAG	1.3999549838050929	1	0.8102575627237881
937067	MBNL2	APP	0.7363049007495059	1	0.8144499267440478
937086	MBNL2	DPYSL2	0.7910992066504523	1	0.8152429642128071
937088	MBNL2	ARHGAP21	1.732155872432335	1	0.8253606585475897
937129	MBNL2	MAGI2	0.5142034770620735	1	0.8424046985158835
937243	MBNL2	NEO1	1.9370533539670511	1	0.8105253849159935
937443	MBNL2	MAP4K5	0.7702584485143317	1	0.8178119953186266
937461	MBNL2	MON2	0.1851537718949957	1	0.8170538053062032
937487	MBNL2	RTN4	1.2955767274773238	1	0.850544640681602
937879	MBNL2	CCDC88A	0.6454432720421525	1	0.8333352075942494
938167	MBNL2	USP34	0.5757454037205464	1	0.8088608938968976
938197	MBNL2	NCKAP5	1.35630157730622	1	0.8011520558110785
938272	MBNL2	GNAO1	0.7460040821782228	1	0.8097740900438467
938280	MBNL2	OTUD7A	2.1702524000594843	1	0.8181773977307606
938308	MBNL2	TRIM2	1.8511387666900736	1	0.8218392027681015
938461	MBNL2	MAP4K4	1.805162265509872	1	0.8336169463925096
938649	MBNL2	IGSF11	1.2821594396550884	1	0.8022317957634562
938899	MBNL2	RERE	0.409813441605069	1	0.8028789169214824
938947	MBNL2	TBC1D5	0.5725391842456883	1	0.8228623513876031
939116	MBNL2	KIF1B	0.5939080950207286	1	0.8164718585556843
939120	MBNL2	NIPBL	0.5939142224084187	1	0.8053738198472125
939331	MBNL2	DLG2	0.3393527035326932	1	0.8439451349656809
939448	MBNL2	TJP1	0.8995977893343438	1	0.858023051290672
939458	MBNL2	MBNL1	2.010276414743182	1	0.8086001860599963
939529	MBNL2	SORT1	1.476918237852143	1	0.8342684025292062
939581	MBNL2	AGAP1	1.7648243549265954	1	0.8183662231882063
939666	MBNL2	CDK17	0.8133343201303486	1	0.8038277868015999
939765	MBNL2	PTK2	2.119998983337256	1	0.8728965244726684
939820	MBNL2	FRYL	0.9484989532480008	1	0.8138409639234425
939822	MBNL2	RNF13	2.0441151374567523	1	0.8040268584480706
939830	MBNL2	FRMD5	0.9515210994084112	1	0.8132443058331066
939930	MBNL2	DIP2C	0.4463832770286999	1	0.8222135060516482
939943	MBNL2	FMNL2	2.106187476030521	1	0.8418187375780658
939991	MBNL2	FNBP1	0.3615014081127354	1	0.8225234300282833
940050	MBNL2	KMT2C	0.2888448729061528	1	0.8238699936263514
940373	MBNL2	GPM6B	1.95546473674494	1	0.8370168327656324
940433	MBNL2	PPP2R2B	1.8620098547302992	1	0.8300559061576264
940464	MBNL2	NALCN	0.3374362905385009	1	0.8083800748935556
940509	MBNL2	ZBTB20	0.7992378510356203	1	0.8191936894792243
940758	MBNL2	RBPJ	1.838229265176104	1	0.8044067597907486
940771	MBNL2	PDE4B	0.9034623048819042	1	0.8145397529268372
940774	MBNL2	NCAM1	1.448925850242868	1	0.8441692837443141
954086	MEF2A	EPB41L2	1.11761399362678	1	0.8115236234227454
955055	MEF2A	AKT3	0.0224778509124698	1	0.815179132915201
957576	MEF2A	LDLRAD4	0.8333440525880901	1	0.8005820467483681
960395	MEF2A	MALAT1	0.1819330464308076	1	0.8187839969935171
962602	MEF2A	JMJD1C	0.0800755342132026	1	0.8034436236456655
962925	MEF2A	MED13L	0.4722111243229727	1	0.801366385152916
968347	MEF2C	DLGAP1	2.1533257336558616	1	0.8054236319445083
971317	MEF2C	RASAL2	2.776299970723924	1	0.8244613430808542
987700	MEIS2	DDX17	0.7024625437348174	1	0.8153225481879128
987773	MEIS2	CARMIL1	0.530631096666925	1	0.8000653212579107
988866	MEIS2	NFAT5	0.2409299931110554	1	0.8056245609678395
988877	MEIS2	CTNNA2	1.3064258809360043	1	0.814502399886043
988923	MEIS2	LINC00299	1.3147155552479106	1	0.8071061703130421
989069	MEIS2	GPM6A	0.7398571187983257	1	0.8238204547702976
989177	MEIS2	GRAMD2B	1.3541458575933012	1	0.8159106409631646
989187	MEIS2	NPAS3	0.5272421543248837	1	0.801862101864746
989291	MEIS2	GPC5	1.372111849498315	1	0.8025528679507573
990448	MEIS2	AHCYL2	1.2510651050187558	1	0.8192757434429752
990551	MEIS2	CTNND2	0.5462251288744225	1	0.8345278660184656
990730	MEIS2	PSD3	1.2949727523090622	1	0.8214635700961141
991026	MEIS2	MSI2	1.2858441061620585	1	0.8087839253898509
991631	MEIS2	MIR99AHG	0.0767403130376054	1	0.8278133914114736
991885	MEIS2	RFX3	0.4075130333715632	1	0.8089594645451607
992474	MEIS2	ZBTB20	0.8127736247897505	1	0.8133060163849749
992699	MEIS2	KIF1B	0.1495951689043831	1	0.8212262689320844
993109	MEIS2	NFIA	0.8718783329970473	1	0.8273172407608353
993890	MEIS2	APC	0.0587014785495189	1	0.804800176339
994080	MEIS2	MALAT1	0.0173862143887332	1	0.8214592485503703
994372	MEIS2	NEBL	0.8601713234137797	1	0.8075647731096103
994860	MEIS2	MACF1	0.0788847446176535	1	0.8319285134404506
994948	MEIS2	ABLIM1	1.1277427211096596	1	0.811772394667754
995143	MEIS2	PARD3B	1.1795253770031484	1	0.8006817807488137
995155	MEIS2	GNAQ	0.9304921188879312	1	0.8310002242840483
995242	MEIS2	ARHGAP5	0.7920184281844997	1	0.8079732609999027
995771	MEIS2	DTNA	0.5627607278385977	1	0.813094593619869
996045	MEIS2	ASB3	0.0874351201782736	1	0.8002699989524366
996361	MEIS2	NTM	0.5600814508962688	1	0.816507051756603
996406	MEIS2	CADM1	0.7791008583228242	1	0.8235773571132177
1003563	MLLT10	TBCK	2.482702393370169	1	0.8070316035646422
1003740	MLLT10	ANK2	2.4856203125802674	1	0.864276094418411
1003758	MLLT10	BRAF	2.343714697710923	1	0.8410378981120517
1003899	MLLT10	FER	2.6300156583769265	1	0.8083995198035224
1003919	MLLT10	PDE4D	2.5492551356819098	1	0.8204704384937835
1003944	MLLT10	MAPK8	2.606350651778792	1	0.8072211440740936
1003976	MLLT10	NCOA1	2.256077795186401	1	0.8356597616545783
1004004	MLLT10	RBFOX2	0.2059441856861893	1	0.8090613489200437
1004110	MLLT10	BABAM2	2.414562179720672	1	0.8006233244814561
1004133	MLLT10	REPS1	2.600821768919742	1	0.8105511523734392
1004337	MLLT10	FBXO11	2.5149405124899893	1	0.8070645279645232
1004347	MLLT10	MYO9A	2.63568781035707	1	0.8426711567198177
1004350	MLLT10	VPS13B	2.5571168033141447	1	0.8433666510079462
1004379	MLLT10	CSNK1A1	2.601604782368141	1	0.8069156617512405
1004424	MLLT10	BRWD1	2.2428552791823773	1	0.8294486104447848
1004429	MLLT10	MON2	2.2433027593359367	1	0.8212476520444093
1004478	MLLT10	HMBOX1	2.5394712769414345	1	0.8016094675857114
1004533	MLLT10	TMEM161B-AS1	2.381672920585657	1	0.8376955337546379
1004587	MLLT10	MBD5	2.534664552673941	1	0.8567197315051542
1004611	MLLT10	FAF1	2.373897506809207	1	0.8416389035135198
1004615	MLLT10	NRCAM	2.538050063992949	1	0.8120474316430867
1004694	MLLT10	COG5	2.3754935666907966	1	0.8079719934277406
1005150	MLLT10	ZMYM2	2.496506004345699	1	0.8287544228599935
1005204	MLLT10	MIR99AHG	0.0116274422803004	1	0.803313131715747
1005242	MLLT10	NSD1	0.488214438561994	1	0.8057116437503186
1005383	MLLT10	VWA8	2.5734131803457685	1	0.8155064091926116
1005399	MLLT10	EIF4G3	2.310317686687357	1	0.8633277079817714
1005417	MLLT10	WDR7	2.2770080451174404	1	0.8101679511986419
1005440	MLLT10	MED13L	0.5203748205117182	1	0.8326494399201276
1005442	MLLT10	CELF1	2.2964955495324397	1	0.8202902274747379
1005518	MLLT10	LRBA	2.2046674190727216	1	0.821452411073994
1005562	MLLT10	UBR5	2.470202453665147	1	0.8399198990529119
1005570	MLLT10	PCM1	2.295245894113311	1	0.8388145730484629
1005717	MLLT10	RAB6A	2.587622549548028	1	0.8059827473615228
1005741	MLLT10	TUT4	0.4802158561728877	1	0.8127899173532216
1005754	MLLT10	CAMSAP2	2.2070393907536308	1	0.80715164154273
1005858	MLLT10	DANT2	2.6406934668448816	1	0.8330823478040756
1005882	MLLT10	PHF14	2.322032588529389	1	0.8308048979642418
1005924	MLLT10	ZFAND3	2.428388524837125	1	0.8525918555675885
1006002	MLLT10	PRKDC	2.597344899935289	1	0.8003908535295835
1006026	MLLT10	TCF4	0.470637525829568	1	0.8224017703034032
1006176	MLLT10	NAV2	2.21713773729404	1	0.8044298986973785
1006236	MLLT10	MED13	2.569878614623859	1	0.8048668978648651
1006372	MLLT10	NKTR	2.567595136580407	1	0.811100894604716
